Customer ID,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Group
CUST49933353,David Mack,Other,82,Claims inspector/assessor,Widowed,"Silvaborough, Oklahoma, 83537",55+
CUST83165552,Nicholas Brown,Other,82,"Production assistant, television",Single,"Port Craig, Hawaii, 18934",55+
CUST29412829,Todd Baker,Other,82,Telecommunications researcher,Widowed,"Castillostad, Vermont, 63324",55+
CUST11178327,John Robles,Male,82,Barista,Single,"Danielleton, Nebraska, 93083",55+
CUST61872797,Stephanie Floyd,Other,82,"Engineer, civil (consulting)",Divorced,"Port Calebstad, Indiana, 52575",55+
CUST70088411,Keith Williams,Female,82,Automotive engineer,Single,"Cookchester, Kentucky, 84271",55+
CUST30822768,Hunter Watson,Female,82,"Psychotherapist, dance movement",Married,"New Joseph, Connecticut, 08216",55+
CUST48975513,Kevin Kelly,Female,82,Armed forces logistics/support/administrative officer,Widowed,"Lake Rhonda, Louisiana, 01865",55+
CUST25403922,Mathew Santiago,Male,82,Occupational therapist,Widowed,"Mcdowellport, Wyoming, 95285",55+
CUST08169319,Brad Lopez,Other,82,"Surveyor, minerals",Married,"Elizabethside, Indiana, 55308",55+
CUST54392072,Sara Ramirez,Female,82,Ergonomist,Single,"North Amyfurt, Maine, 55574",55+
CUST70625014,Katherine Munoz,Male,82,Politician's assistant,Widowed,"Cookfurt, Missouri, 65871",55+
CUST53978709,Mark Kaiser,Other,82,Pensions consultant,Widowed,"South Scottchester, Florida, 97276",55+
CUST24185675,Christopher Garza,Other,82,Environmental health practitioner,Widowed,"Fullerview, Rhode Island, 81069",55+
CUST59479472,Barbara Marquez,Female,82,"Pharmacist, community",Divorced,"New Melissa, Oklahoma, 01639",55+
CUST50811332,Wesley Jefferson,Male,82,Financial planner,Widowed,"Douglasmouth, Arkansas, 34551",55+
CUST85912308,Donna Whitehead,Female,82,Financial planner,Widowed,"New Jennifer, Indiana, 07389",55+
CUST66675757,Anthony Kelly,Other,82,Social worker,Single,"East Kayla, Mississippi, 13513",55+
CUST72297002,Wayne Williams,Other,82,Automotive engineer,Widowed,"Davidsonmouth, Oklahoma, 43952",55+
CUST41183614,Timothy Lucero,Male,82,Maintenance engineer,Divorced,"New Samuel, Texas, 72297",55+
CUST16254124,Ms. Lisa Velazquez MD,Female,82,Legal executive,Widowed,"Welchland, Nebraska, 39012",55+
CUST21895219,Rita Lee,Male,82,"Education officer, museum",Divorced,"West Elizabeth, California, 39895",55+
CUST15932592,Ashley Bell,Other,82,Management consultant,Divorced,"Lake Amy, Tennessee, 89295",55+
CUST00235004,Justin Edwards,Other,82,"Restaurant manager, fast food",Married,"New Victorside, South Carolina, 48392",55+
CUST90300791,Megan Brennan,Female,82,Personnel officer,Single,"South Whitneybury, Michigan, 01924",55+
CUST92735077,Kenneth Hess,Other,82,Police officer,Divorced,"Kathleenstad, Wyoming, 05745",55+
CUST37755551,Rachel Davis,Male,82,Banker,Widowed,"Johnmouth, Minnesota, 69328",55+
CUST30000380,Heather Reynolds,Other,82,Sports administrator,Divorced,"Moniquechester, Wisconsin, 90238",55+
CUST30888667,Christine Martinez,Male,82,Waste management officer,Widowed,"Sherriton, Colorado, 33783",55+
CUST84665512,Kathy Smith,Female,82,"Engineer, site",Divorced,"South Tiffany, Wisconsin, 10327",55+
CUST44428970,Dr. Brian Thompson,Other,82,Building control surveyor,Widowed,"Jonathanstad, Illinois, 83184",55+
CUST90193495,Melissa Ellison,Other,82,Tax inspector,Single,"Lake Douglas, Montana, 62118",55+
CUST49906214,Tammy Lee,Other,82,Network engineer,Married,"Mindyberg, Wyoming, 70462",55+
CUST44033846,Omar Campbell,Other,82,"Engineer, chemical",Single,"Port Lisatown, Arizona, 30190",55+
CUST93980968,Anthony Cline,Female,82,Museum/gallery exhibitions officer,Single,"Amandamouth, Florida, 97019",55+
CUST39331624,Randy Richmond,Male,82,"Engineer, water",Married,"Burtonport, New Hampshire, 41499",55+
CUST80204459,Richard Kramer,Other,82,Aeronautical engineer,Divorced,"Gallagherside, Arizona, 35962",55+
CUST47252772,Erin May,Female,82,Surgeon,Single,"Jessicaborough, Montana, 73221",55+
CUST27669273,Jennifer Barnes,Male,82,Human resources officer,Married,"Lake Joshuaside, Ohio, 20391",55+
CUST30654514,Jeff Armstrong,Male,82,"Pharmacist, hospital",Married,"East Kristytown, Kansas, 73685",55+
CUST89945576,Ivan Kim,Male,82,"Physicist, medical",Married,"New Nancyfurt, Missouri, 42764",55+
CUST89386367,Joshua Bright,Other,82,Advice worker,Single,"Lake Danieltown, Nebraska, 12215",55+
CUST97357760,Yolanda Thompson,Other,82,Community arts worker,Divorced,"Edwardsbury, Maine, 46589",55+
CUST77058140,Ricky Porter,Male,82,Geophysical data processor,Divorced,"New Audrey, Pennsylvania, 00816",55+
CUST32539174,Ebony Riley,Other,82,"Runner, broadcasting/film/video",Single,"Johnside, California, 31326",55+
CUST58374435,Jordan Miller,Male,82,Food technologist,Divorced,"Lake Kara, Wisconsin, 37485",55+
CUST82268696,Deborah King,Female,82,"Librarian, public",Single,"Huntstad, Illinois, 39581",55+
CUST25453256,Melissa Cooper,Male,82,Community arts worker,Married,"Lake Shannon, Ohio, 43584",55+
CUST37800728,Angela Burnett,Other,82,Ambulance person,Widowed,"Simsberg, North Dakota, 39081",55+
CUST01468707,Deborah Davis,Other,82,"Producer, radio",Divorced,"Johnsonmouth, Virginia, 83253",55+
CUST55366666,Scott Morris,Female,82,Aeronautical engineer,Widowed,"West Ericburgh, North Carolina, 98252",55+
CUST47854290,Robert Richards,Other,82,Dancer,Divorced,"West Johnside, Iowa, 05631",55+
CUST68109929,Michael Parker,Female,82,Technical author,Divorced,"Maryfort, Alabama, 74108",55+
CUST36221674,Henry Wiggins,Male,82,Clinical research associate,Widowed,"Johnsonville, Arkansas, 10332",55+
CUST68338563,Christine Garrison MD,Other,82,Immunologist,Divorced,"Paulland, Hawaii, 81442",55+
CUST37360406,Steven Johnson,Other,82,"Runner, broadcasting/film/video",Divorced,"Brownfort, North Carolina, 01805",55+
CUST02233588,Jerome Page,Other,81,Tax inspector,Widowed,"Johnsonshire, Nebraska, 87296",55+
CUST94077046,Eric Blake,Male,81,"Production assistant, radio",Divorced,"Michelleberg, Tennessee, 60890",55+
CUST36881191,Mark Moore,Male,81,Community arts worker,Married,"Moralesmouth, Florida, 73850",55+
CUST96593506,Shawn Williams,Other,81,"Nurse, children's",Single,"Port Robertfurt, Nevada, 14239",55+
CUST09069838,James Collins,Female,81,"Exhibitions officer, museum/gallery",Divorced,"Apriltown, Colorado, 62336",55+
CUST10132445,Matthew Williams,Male,81,"Engineer, biomedical",Divorced,"Stephenland, Alaska, 26880",55+
CUST55690345,Debra Miller,Male,81,"Lecturer, higher education",Married,"Smithview, Iowa, 86438",55+
CUST64195847,James Santiago,Male,81,Petroleum engineer,Single,"New Lisa, Rhode Island, 32752",55+
CUST25408398,Walter Davis,Female,81,Mining engineer,Widowed,"Carlsonville, Louisiana, 02897",55+
CUST58327073,Emily Matthews,Female,81,Civil Service fast streamer,Widowed,"North Sarahbury, Oklahoma, 55906",55+
CUST24728723,Anthony Smith,Female,81,Conference centre manager,Divorced,"Lake Antonioview, Iowa, 16186",55+
CUST75905806,George Norman,Female,81,"Journalist, broadcasting",Single,"Waltersshire, Wisconsin, 37543",55+
CUST58470031,Alicia Anderson,Female,81,Facilities manager,Single,"South Davidshire, West Virginia, 80291",55+
CUST09854087,Lisa Montoya,Other,81,Print production planner,Married,"Taylorview, Idaho, 92278",55+
CUST71804862,Pamela Graves,Male,81,"Engineer, materials",Widowed,"North Janet, Massachusetts, 50159",55+
CUST71284835,Shannon Lee,Male,81,Product/process development scientist,Widowed,"North Emily, Idaho, 47191",55+
CUST09814127,Jennifer Mullins,Other,81,"Loss adjuster, chartered",Married,"Ruizbury, Arizona, 15858",55+
CUST65074290,Jason Brown,Female,81,IT consultant,Married,"Kyleburgh, Florida, 81903",55+
CUST74460140,Jason Clark,Other,81,"Merchandiser, retail",Divorced,"Sandersberg, Montana, 29378",55+
CUST18010105,Joseph Holland,Other,81,Ranger/warden,Married,"Port Jamesmouth, Kansas, 76076",55+
CUST07816823,Wayne Salas,Female,81,Museum/gallery curator,Single,"North Rodneyland, Iowa, 19633",55+
CUST48391372,Anna Pruitt,Male,81,Estate manager/land agent,Single,"Lake Cathyburgh, North Dakota, 76260",55+
CUST97109224,Dan Vasquez,Female,81,"Designer, interior/spatial",Widowed,"East Annaville, Alaska, 77665",55+
CUST70162879,Kelly Clark,Female,81,Leisure centre manager,Divorced,"Leechester, Washington, 47002",55+
CUST45257347,Hannah Wu,Other,81,Warden/ranger,Divorced,"Smithland, Pennsylvania, 21728",55+
CUST68289819,John Brown,Male,81,"Pharmacist, hospital",Divorced,"South Alice, Alaska, 73891",55+
CUST05295044,Karen Davis,Other,81,Social worker,Widowed,"Garciaside, Georgia, 62833",55+
CUST57733086,Kevin Wise,Male,81,Armed forces technical officer,Divorced,"Thompsonfort, Connecticut, 85016",55+
CUST83422531,Jennifer Burke,Female,81,Wellsite geologist,Divorced,"Harrisstad, Connecticut, 04319",55+
CUST63892605,Mitchell Davis,Other,81,"Buyer, retail",Divorced,"Wardfurt, North Carolina, 62146",55+
CUST41234558,Anthony Cooley,Male,81,"Nurse, children's",Married,"Monicaton, Utah, 92695",55+
CUST74308770,Matthew Clark,Male,81,Nature conservation officer,Widowed,"West Trevorhaven, Michigan, 77538",55+
CUST54931182,Tanner Jackson,Other,81,Holiday representative,Single,"Conleyshire, New Hampshire, 36657",55+
CUST32521997,Julie Smith,Male,81,Accounting technician,Single,"Amyshire, Connecticut, 85809",55+
CUST47588603,Patrick Jackson,Male,81,Architectural technologist,Divorced,"Martinezborough, Mississippi, 80114",55+
CUST07395003,Andrew Valentine,Female,81,Jewellery designer,Married,"Riceborough, Wyoming, 19371",55+
CUST72660473,Matthew Smith,Male,81,Hotel manager,Single,"Juarezberg, Connecticut, 94969",55+
CUST25687384,Nicholas Williams,Other,81,Contractor,Divorced,"North Rachel, Rhode Island, 38947",55+
CUST31205048,Heather Mcdonald,Female,81,Building services engineer,Married,"Port Martinland, Alaska, 85648",55+
CUST22289251,Kimberly Ramos,Other,81,Communications engineer,Single,"Lewisborough, Maryland, 76773",55+
CUST33387287,Brooke Alexander,Male,81,Multimedia programmer,Single,"Lake Sara, Vermont, 39686",55+
CUST21999455,Courtney Logan,Other,81,"Scientist, audiological",Married,"Paynetown, New Jersey, 11200",55+
CUST31508164,Larry Andrews,Male,81,Structural engineer,Married,"West Matthew, Wisconsin, 39069",55+
CUST17931302,Mary Smith,Male,81,Writer,Divorced,"Hammondborough, Minnesota, 45614",55+
CUST82934893,Louis Holt,Male,81,Theatre stage manager,Widowed,"East Michaelbury, Rhode Island, 90659",55+
CUST60723930,John Davis,Male,81,"Scientist, product/process development",Single,"Pughmouth, Arizona, 22592",55+
CUST05263385,Mark Rodriguez,Female,81,Educational psychologist,Widowed,"Christophertown, Montana, 36694",55+
CUST14814883,Tamara Richardson,Female,81,Insurance underwriter,Widowed,"New Brettshire, South Carolina, 06530",55+
CUST75285468,Adam Watson,Male,81,Automotive engineer,Single,"Lorihaven, Delaware, 42955",55+
CUST09892414,Rodney Smith,Other,81,Software engineer,Married,"South Megan, Minnesota, 85636",55+
CUST80169010,Sandra Armstrong,Male,81,Environmental manager,Divorced,"West Jasonview, North Carolina, 48844",55+
CUST99315103,Tyler Johnson,Female,81,Set designer,Single,"Fosterchester, Kansas, 91105",55+
CUST40497767,Jennifer Roy,Other,81,Theme park manager,Married,"Port Brett, California, 86117",55+
CUST57771662,Laura Smith,Female,81,"Production assistant, radio",Married,"New Sharon, Mississippi, 60354",55+
CUST58589029,Frederick Kim,Female,81,Hydrographic surveyor,Single,"West Michael, Nevada, 49620",55+
CUST91824210,Katherine Yang,Female,81,Armed forces operational officer,Married,"Loriton, Arkansas, 82941",55+
CUST46612879,Kenneth Rodriguez,Male,81,Agricultural consultant,Divorced,"Port Lancemouth, Oklahoma, 48502",55+
CUST56880167,Jim Fox,Male,81,Further education lecturer,Single,"North Renee, Wisconsin, 51661",55+
CUST88300782,Steven Woodard,Male,81,Tour manager,Widowed,"New Sara, Idaho, 14694",55+
CUST62042930,Timothy Garcia,Male,81,Soil scientist,Widowed,"Whiteport, Ohio, 77713",55+
CUST25664706,Kenneth Taylor,Male,81,Systems developer,Married,"Blackberg, Nebraska, 45256",55+
CUST30367712,Mr. Jesse Brown,Other,81,"Psychotherapist, dance movement",Widowed,"Butlerchester, New York, 75173",55+
CUST94024764,Chelsea Sexton,Other,81,Cytogeneticist,Single,"Cherylfurt, Mississippi, 82024",55+
CUST75237860,Rhonda Buck,Other,81,Television camera operator,Married,"Gregoryhaven, Mississippi, 59551",55+
CUST47460421,Tamara Jackson,Other,80,"Engineer, electronics",Single,"Port Ericaburgh, Michigan, 69900",55+
CUST41066153,Daniel Williams,Female,80,"Engineer, technical sales",Single,"North James, Missouri, 47902",55+
CUST07419346,Blake Villanueva,Male,80,Optometrist,Divorced,"East Monica, Alaska, 46566",55+
CUST91918281,Jamie Young,Male,80,Community development worker,Single,"South Debra, South Dakota, 32376",55+
CUST29474373,Johnathan Bennett,Male,80,"Pilot, airline",Married,"Port Roger, Wyoming, 25676",55+
CUST98331725,Laura Braun,Male,80,Chartered loss adjuster,Married,"West Meghan, Alabama, 81797",55+
CUST84976901,Jason Thomas,Male,80,Music therapist,Single,"Andersonburgh, Iowa, 05483",55+
CUST27734461,Jonathan Harris,Other,80,"Nurse, mental health",Divorced,"Williamschester, Arkansas, 50337",55+
CUST83518933,Laura Summers,Male,80,Operations geologist,Divorced,"Brendafurt, Texas, 01028",55+
CUST62852436,George Wade,Other,80,Call centre manager,Widowed,"Port Morganland, Florida, 44531",55+
CUST23310336,Lisa Mejia,Other,80,Astronomer,Single,"East Justinborough, Alaska, 40957",55+
CUST91932461,Michelle Henry,Male,80,Fitness centre manager,Single,"Seanmouth, Ohio, 69679",55+
CUST57350810,Lisa Combs,Female,80,Sales promotion account executive,Single,"Leonardstad, Georgia, 77482",55+
CUST26057464,Brian Powers,Female,80,Financial controller,Widowed,"North Christopherberg, Colorado, 25497",55+
CUST65756964,Patricia Mitchell,Female,80,General practice doctor,Widowed,"Jasonton, Pennsylvania, 67029",55+
CUST50637961,Joseph Pope,Other,80,Network engineer,Divorced,"Port Danielle, North Dakota, 98188",55+
CUST66067273,Lisa Hays,Female,80,"Psychologist, forensic",Married,"Lake Anneville, Illinois, 13459",55+
CUST45437995,Tyler Mora,Male,80,"Chemist, analytical",Widowed,"Laurieburgh, Illinois, 13769",55+
CUST67298391,Amanda Erickson,Other,80,Air broker,Divorced,"South Eric, Alabama, 30227",55+
CUST33671800,Raymond Foster,Female,80,Water quality scientist,Widowed,"North Patricia, Kansas, 40466",55+
CUST48228302,Suzanne Morton,Female,80,Stage manager,Married,"North Thomas, Washington, 56905",55+
CUST10770587,Emily Meyer,Female,80,Animator,Widowed,"Nancyberg, Idaho, 82070",55+
CUST96475713,Emily Martinez,Other,80,Equities trader,Widowed,"Jacksonchester, Arizona, 63127",55+
CUST29662093,Christopher Williams,Other,80,Health and safety inspector,Widowed,"Crossside, New Mexico, 38403",55+
CUST03158868,Erin Wilson,Female,80,Teaching laboratory technician,Divorced,"Jasonhaven, Texas, 80584",55+
CUST85814865,Devin Choi,Other,80,Air traffic controller,Married,"Marshallstad, West Virginia, 91956",55+
CUST43459205,Lisa Phillips,Male,80,Financial adviser,Single,"Sharpside, Ohio, 26080",55+
CUST25553662,Melody Scott,Female,80,Dance movement psychotherapist,Divorced,"East Amy, Colorado, 31788",55+
CUST89039954,Jennifer Garcia,Female,80,Research scientist (life sciences),Divorced,"East Jackchester, South Carolina, 20223",55+
CUST08771443,Elizabeth Weber MD,Female,80,Advertising account planner,Widowed,"Lake Robinfurt, Oregon, 05593",55+
CUST48516544,Jacqueline Taylor,Male,80,"Engineer, chemical",Widowed,"Clarkstad, West Virginia, 18582",55+
CUST01241075,Thomas Kim,Female,80,"Surveyor, hydrographic",Single,"North Leslieburgh, Tennessee, 84207",55+
CUST54814027,Pamela Johnson,Male,80,"Scientist, audiological",Married,"Ambermouth, Iowa, 84546",55+
CUST23094202,Jeffrey Ortega,Male,80,"Conservator, furniture",Married,"South Tina, Montana, 74624",55+
CUST44340081,Dawn Mann,Female,80,"Engineer, structural",Married,"Grayburgh, Illinois, 66688",55+
CUST05041802,Mary Collins,Female,80,Medical laboratory scientific officer,Divorced,"West Andrewborough, Oregon, 59315",55+
CUST49112584,Brian Ramos,Male,80,Politician's assistant,Widowed,"Elliottport, Virginia, 39377",55+
CUST08813866,Jacob Dudley,Male,80,IT sales professional,Married,"West Jamiefort, Arkansas, 28712",55+
CUST39927411,Maria Holloway,Other,80,Education administrator,Single,"New Johnville, Georgia, 50580",55+
CUST76896663,Bailey Taylor,Other,80,Purchasing manager,Widowed,"Henryview, Tennessee, 67222",55+
CUST12971844,Anne Tucker,Female,80,"Engineer, manufacturing systems",Divorced,"Crossport, Texas, 56985",55+
CUST78641469,Dr. Stephanie Collins,Other,79,"Buyer, retail",Widowed,"Thomasville, Minnesota, 57408",55+
CUST70215391,Stacey Simpson,Male,79,Insurance underwriter,Married,"Williamschester, Illinois, 72402",55+
CUST93873821,Miss Angela Swanson DVM,Other,79,Operational investment banker,Widowed,"Stewartborough, Alabama, 94522",55+
CUST37690101,Jeffrey Stark MD,Male,79,"Research officer, political party",Divorced,"Alexanderland, Colorado, 32108",55+
CUST55000711,Mary Gray,Female,79,"Teacher, primary school",Single,"Jameshaven, North Carolina, 16274",55+
CUST81061023,Rebecca Woodward,Other,79,"Scientist, research (life sciences)",Widowed,"Lake Mark, North Dakota, 71643",55+
CUST91249906,Michael Walker,Male,79,Clinical embryologist,Divorced,"Middletonport, Utah, 44822",55+
CUST87747896,Andrew Valencia,Male,79,Theme park manager,Married,"South Lorraineshire, Kentucky, 92607",55+
CUST83659102,Lee Adams,Male,79,Drilling engineer,Married,"East Matthewville, Texas, 04590",55+
CUST15627891,Andrea Hubbard,Other,79,Hospital doctor,Widowed,"South Cynthia, Oklahoma, 27482",55+
CUST87681195,William Bush,Other,79,English as a foreign language teacher,Divorced,"Mooreside, Pennsylvania, 79739",55+
CUST31292770,Kelsey Salazar,Female,79,Sports coach,Married,"Bergmouth, Rhode Island, 44788",55+
